2026/03/13 00:31:23 INFO  : _assets: Set directory modification time (using SetModTime)
2026/03/13 09:06:16 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/GCM Store/MANIFEST-000001: Updated modification time in destination
2026/03/13 09:06:16 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/optimization_guide_hint_cache_store/LOG.old: Updated modification time in destination
2026/03/13 09:06:16 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/optimization_guide_hint_cache_store/LOG: Updated modification time in destination
2026/03/13 09:06:16 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/optimization_guide_hint_cache_store/LOCK: Updated modification time in destination
2026/03/13 09:06:16 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/IndexedDB/http_localhost_33881.indexeddb.leveldb: Set directory modification time (using SetModTime)
2026/03/13 09:06:16 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/parcel_tracking_db/LOCK: Updated modification time in destination
2026/03/13 09:06:16 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/parcel_tracking_db/LOG: Updated modification time in destination
2026/03/13 09:06:16 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/parcel_tracking_db/LOG.old: Updated modification time in destination
2026/03/13 09:06:17 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/PersistentOriginTrials/LOCK: Updated modification time in destination
2026/03/13 09:06:17 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/PersistentOriginTrials/LOG: Updated modification time in destination
2026/03/13 09:06:17 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/PersistentOriginTrials/LOG.old: Updated modification time in destination
2026/03/13 09:06:17 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Download Service/EntryDB/LOCK: Updated modification time in destination
2026/03/13 09:06:17 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Download Service/EntryDB/LOG.old: Updated modification time in destination
2026/03/13 09:06:17 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Segmentation Platform/SegmentInfoDB: Set directory modification time (using SetModTime)
2026/03/13 09:06:17 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/IndexedDB/http_localhost_36999.indexeddb.leveldb: Set directory modification time (using SetModTime)
2026/03/13 09:06:17 INFO  : Systems/XSpace/.git/objects/7c/69231da4261649042f27a1e1a65f9eca528517: Copied (new)
2026/03/13 09:06:17 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Service Worker/Database: Set directory modification time (using SetModTime)
2026/03/13 09:06:17 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Download Service/EntryDB/LOG: Updated modification time in destination
2026/03/13 09:06:17 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/GCM Store/Encryption/000003.log: Updated modification time in destination
2026/03/13 09:06:17 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/GCM Store/Encryption/CURRENT: Updated modification time in destination
2026/03/13 09:06:17 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/GCM Store/Encryption/LOCK: Updated modification time in destination
2026/03/13 09:06:17 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/GCM Store/Encryption/MANIFEST-000001: Updated modification time in destination
2026/03/13 09:06:17 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/hooks_runner/shared/objective_c/.lock: Copied (replaced existing)
2026/03/13 09:06:17 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Session Storage/MANIFEST-000001: Updated modification time in destination
2026/03/13 09:06:17 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Segmentation Platform/SignalDB: Set directory modification time (using SetModTime)
2026/03/13 09:06:17 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Session Storage/CURRENT: Updated modification time in destination
2026/03/13 09:06:17 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Session Storage/LOCK: Updated modification time in destination
2026/03/13 09:06:17 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/IndexedDB/http_localhost_45009.indexeddb.leveldb: Set directory modification time (using SetModTime)
2026/03/13 09:06:17 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Service Worker/ScriptCache: Set directory modification time (using SetModTime)
2026/03/13 09:06:17 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Local Storage/leveldb/CURRENT: Updated modification time in destination
2026/03/13 09:06:18 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Local Storage/leveldb/LOCK: Updated modification time in destination
2026/03/13 09:06:18 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/History: Copied (replaced existing)
2026/03/13 09:06:18 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Local Storage/leveldb/MANIFEST-000001: Updated modification time in destination
2026/03/13 09:06:18 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Feature Engagement Tracker/AvailabilityDB/LOCK: Updated modification time in destination
2026/03/13 09:06:18 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Feature Engagement Tracker/AvailabilityDB/LOG.old: Updated modification time in destination
2026/03/13 09:06:18 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Segmentation Platform/SignalStorageConfigDB: Set directory modification time (using SetModTime)
2026/03/13 09:06:18 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Feature Engagement Tracker/AvailabilityDB/LOG: Updated modification time in destination
2026/03/13 09:06:18 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Shared Dictionary/cache: Set directory modification time (using SetModTime)
2026/03/13 09:06:18 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Login Data: Copied (replaced existing)
2026/03/13 09:06:19 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Sessions/Session_13417782942436028: Updated modification time in destination
2026/03/13 09:06:19 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Feature Engagement Tracker/EventDB/LOG.old: Updated modification time in destination
2026/03/13 09:06:19 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Feature Engagement Tracker/EventDB/LOCK: Updated modification time in destination
2026/03/13 09:06:19 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/shared_proto_db/metadata: Set directory modification time (using SetModTime)
2026/03/13 09:06:19 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Feature Engagement Tracker/EventDB/LOG: Updated modification time in destination
2026/03/13 09:06:19 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Sessions/Tabs_13417782944879156: Updated modification time in destination
2026/03/13 09:06:19 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/shared_proto_db/CURRENT: Updated modification time in destination
2026/03/13 09:06:19 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/shared_proto_db/000005.ldb: Updated modification time in destination
2026/03/13 09:06:19 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Network Action Predictor: Copied (replaced existing)
2026/03/13 09:06:19 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/shared_proto_db/LOCK: Updated modification time in destination
2026/03/13 09:06:19 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Shared Dictionary/db-journal: Updated modification time in destination
2026/03/13 09:06:19 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Shared Dictionary/db: Updated modification time in destination
2026/03/13 09:06:19 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Sync Data/LevelDB: Set directory modification time (using SetModTime)
2026/03/13 09:06:19 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Site Characteristics Database/LOCK: Updated modification time in destination
2026/03/13 09:06:19 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Site Characteristics Database/MANIFEST-000001: Updated modification time in destination
2026/03/13 09:06:19 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Site Characteristics Database/CURRENT: Updated modification time in destination
2026/03/13 09:06:19 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/WebStorage/QuotaManager-journal: Updated modification time in destination
2026/03/13 09:06:20 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Network Persistent State: Copied (replaced existing)
2026/03/13 09:06:20 INFO  : Portfolio/2026-wellpath/wellpath/lib/features/auth/auth_providers.dart: Copied (replaced existing)
2026/03/13 09:06:20 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/IndexedDB/http_localhost_33341.indexeddb.leveldb/000012.ldb: Updated modification time in destination
2026/03/13 09:06:20 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/IndexedDB/http_localhost_33341.indexeddb.leveldb/000008.ldb: Updated modification time in destination
2026/03/13 09:06:20 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/IndexedDB/http_localhost_33341.indexeddb.leveldb/000005.ldb: Updated modification time in destination
2026/03/13 09:06:20 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/IndexedDB/http_localhost_33341.indexeddb.leveldb/000010.log: Updated modification time in destination
2026/03/13 09:06:20 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/IndexedDB/http_localhost_33341.indexeddb.leveldb/CURRENT: Updated modification time in destination
2026/03/13 09:06:20 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/IndexedDB/http_localhost_33341.indexeddb.leveldb/LOG.old: Updated modification time in destination
2026/03/13 09:06:20 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/IndexedDB/http_localhost_33341.indexeddb.leveldb/LOCK: Updated modification time in destination
2026/03/13 09:06:21 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/IndexedDB/http_localhost_33341.indexeddb.leveldb/LOG: Updated modification time in destination
2026/03/13 09:06:21 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Shared Dictionary/cache/index-dir: Set directory modification time (using SetModTime)
2026/03/13 09:06:21 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Service Worker/Database/CURRENT: Updated modification time in destination
2026/03/13 09:06:21 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/IndexedDB/http_localhost_33341.indexeddb.leveldb/MANIFEST-000001: Updated modification time in destination
2026/03/13 09:06:21 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Service Worker/Database/MANIFEST-000001: Updated modification time in destination
2026/03/13 09:06:21 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/IndexedDB/http_localhost_33881.indexeddb.leveldb/000004.log: Updated modification time in destination
2026/03/13 09:06:21 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Segmentation Platform/SegmentInfoDB/LOCK: Updated modification time in destination
2026/03/13 09:06:21 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Segmentation Platform/SegmentInfoDB/LOG.old: Updated modification time in destination
2026/03/13 09:06:21 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Service Worker/ScriptCache/index-dir: Set directory modification time (using SetModTime)
2026/03/13 09:06:21 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Segmentation Platform/SegmentInfoDB/LOG: Updated modification time in destination
2026/03/13 09:06:21 INFO  : Systems/XSpace/.git/objects/80/cfcabc9ad5cee72371cc1f30c00a6fb54e036c: Copied (new)
2026/03/13 09:06:22 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Service Worker/Database/LOCK: Updated modification time in destination
2026/03/13 09:06:22 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/IndexedDB/http_localhost_33881.indexeddb.leveldb/000005.ldb: Updated modification time in destination
2026/03/13 09:06:22 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/IndexedDB/http_localhost_33881.indexeddb.leveldb/CURRENT: Updated modification time in destination
2026/03/13 09:06:22 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/IndexedDB/http_localhost_33881.indexeddb.leveldb/LOG: Updated modification time in destination
2026/03/13 09:06:22 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/IndexedDB/http_localhost_33881.indexeddb.leveldb/LOCK: Updated modification time in destination
2026/03/13 09:06:22 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/IndexedDB/http_localhost_33881.indexeddb.leveldb/MANIFEST-000001: Updated modification time in destination
2026/03/13 09:06:22 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Service Worker/ScriptCache/2cc80dabc69f58b6_0: Updated modification time in destination
2026/03/13 09:06:22 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Service Worker/ScriptCache/4cb013792b196a35_0: Updated modification time in destination
2026/03/13 09:06:22 INFO  : Systems/XSpace/.git/objects/8c/abb715457450c17efa258ed1f96e6ec695a554: Copied (new)
2026/03/13 09:06:23 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Segmentation Platform/SignalDB/LOCK: Updated modification time in destination
2026/03/13 09:06:23 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Segmentation Platform/SignalDB/LOG.old: Updated modification time in destination
2026/03/13 09:06:23 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/IndexedDB/http_localhost_36999.indexeddb.leveldb/000005.ldb: Updated modification time in destination
2026/03/13 09:06:23 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Segmentation Platform/SignalDB/LOG: Updated modification time in destination
2026/03/13 09:06:23 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/IndexedDB/http_localhost_36999.indexeddb.leveldb/000004.log: Updated modification time in destination
2026/03/13 09:06:23 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/IndexedDB/http_localhost_36999.indexeddb.leveldb/LOG: Updated modification time in destination
2026/03/13 09:06:23 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/IndexedDB/http_localhost_36999.indexeddb.leveldb/LOCK: Updated modification time in destination
2026/03/13 09:06:23 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/IndexedDB/http_localhost_36999.indexeddb.leveldb/CURRENT: Updated modification time in destination
2026/03/13 09:06:23 INFO  : Portfolio/2026-wellpath/wellpath/build/flutter_assets/assets/animated-gifs/20260312_asset_animated_text_wellpath_landing_page_header_v1.0.0.gif: Copied (new)
2026/03/13 09:06:24 INFO  : Systems/XSpace/.git/objects/92/450064f2d0b39ff9c157e17fcb646aff923159: Copied (new)
2026/03/13 09:06:24 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/IndexedDB/http_localhost_36999.indexeddb.leveldb/MANIFEST-000001: Updated modification time in destination
2026/03/13 09:06:24 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/shared_proto_db/metadata/CURRENT: Updated modification time in destination
2026/03/13 09:06:24 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Segmentation Platform/SignalStorageConfigDB/LOG.old: Updated modification time in destination
2026/03/13 09:06:24 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/IndexedDB/http_localhost_45009.indexeddb.leveldb/000004.log: Updated modification time in destination
2026/03/13 09:06:24 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Segmentation Platform/SignalStorageConfigDB/LOG: Updated modification time in destination
2026/03/13 09:06:24 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/shared_proto_db/metadata/MANIFEST-000001: Updated modification time in destination
2026/03/13 09:06:24 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/shared_proto_db/metadata/LOCK: Updated modification time in destination
